review,emotion
애정하는 집 피자는 수준급 파스타도 가격이 저렴하진 않고 실내가 많이 울리는건 단점,1
담백하게 맛있습니다 점심시간에는 대기가 좀 있는 편이라 시 분부터 줄 서야 간신히 들어갈 수 있기는 합니다,1
점심시간에 런치메뉴 이용하면 가성비가 엄청 좋아서 그런지 오픈시간 전부터 줄 서더라구요 피자 파스타 라인업이 다양하고 특히 화덕피자라 도우가 정말 맛있어요 지하에 있고 분위기가 다소 어수선한 점이 좀 아쉽지만 자꾸자꾸 생각나는 맛이예요,1
안타깝네요 특별한 날이나 기분 좋은 날에 가곤 했었는데 이제 더이상 갈 것 같지 않습니다 쉐프가 바뀌었더군요 수원점 내면서 그리 가신 건지 혹은 다른 곳으로 가신 건지 그래서인지 음식 맛이 달라졌습니다 여전히 도우가 맛있었고 파스타도 평균 이상이었지만 프로슈토가 그냥 슬라이스 햄 같았고 테두리가 두껍고 가운데만 재료들이 몰려있는 형태의 피자가 되었더군요 일전에 저는 여기 피자를 커팅하지 않고 둘둘 말아서 롤처럼 먹곤 했는데 이제 그럴 수 없는 형태로 테두리가 너무 두꺼워졌습니다 도우가 맛있긴 해도 그럴 거면 식전빵이랑 다를 게 없죠 파스타는 맛었긴 했는데 씹다보면 면 설익은 맛이 나요 알덴테 상태로 삶은물에서 건져낸 면을 씹는 그런 맛이요 하우스 와인이 괜찮아서 다 못 마실 것 같아도 보틀로 사서 가져가곤 했는데 메뉴에 있는 와인과 다른 걸 줍니다 맛 없었고요 그나마도 음식이 다 나온 후에 가져다줘서 대체 서빙이 왜 이렇게 되었나 싶더군요 파스타가 서빙 됐는데 와인을 가져다줄 것 같지 않아서 서빙하는 분들을 계속 불렀는데 한 분은 주문이 밀려서 그렇다 그러고 다른 한 분은 곧 가져다 드린다 그러고 또 한 분은 확인해보겠다 그러고 와인을 만들어서 오는 것도 아닌데 결국 피자까지 나온 다음에 가져다주시더군요 말씀도 서로 달라서 신뢰가 가질 않고요 음식도 서빙도 전보다 못해졌습니다 음식 값은 올랐더군요 더이상 특별한 날에 가고 싶은 곳이 아니에요 안타깝네요,0
흠 그정돈가,0
피자는 도우가 맛있거나 치즈가 맛있거나 재료가 맛있는걸로 분류할 수 있을 것 같은데 여기는 도우가 쫄깃하게 맛있는 곳 파스타는 그닥이라 피자만 ㅊㅊ,1
분위기 음식스타일 다 아 이탈리아 진퉁이구나 느껴짐 다만 테이블 간격이 좁아서 너무 소란스러운가 싶긴 한데 이것도 이탈리아 밥집 생각나서 또 그런대로 즐거움 음식 맛도 괜찮고 한데 남자가 먹기엔 가격대비 양이 좀 적어서 별점 하나 깎음,1
어떤 메뉴가  맛있는지 보통의 식당,0
            ,1
진짜 맛있게 이탈리아 스타일의 피자를 먹을 수 있습니다,1
옛날부터 자주 갔는데 맛있고 가성비 좋아요 분위기는 인테리어땜에 좀 ㅠㅠ,1
콰트로포르마지ㅠㅠ,1
고골 맛짱,1
이탈리아에서 먹었던 피자 생각났어요 너무 맛있음,1
분위기 좋아요 정통 이탈리아 피자를 먹을수있습니다 스페인에서 먹어봤던 올리브 절임도 있네요 ㅋ,1
처음 온거라 메뉴판 봐도 종류가 너무 많아서 못고를는데 직원분이 오셔서 친절하게 다 알려주시고 어떤게 인기 많은지도 알려주시구 음식도 너무 맛있었는데 직원분들이 너무 친절하셨어요 역시 강남은 강남이네요 앞으로 자주 와야겠네요  ,1
나폴리피자 제대로 하는집은 바로 여기 입니다 직원들의 친절함에 감동 받고 맛에서 감동받아 너무 기분좋게 식사했네요 매장이 조금 좁아서 약간 북적대긴했지만 인기많은 매장이라 이해했어요 피자가 정말 최고 입니다,1
여자친구랑 방문헸는데 이탈리안 정통 나폴리피자집은 처음이였는데 진짜 가격도 강남이라고 믿기지 않을 만큼 저렴하고 너무 맛있어서 깜짝 놀랐어요 맛도 맛이지만 직원분들이 너무 친절하셔서 깜짝 놀랐습니다 계속 돌아다니면서 필요한건 없는지 확인하고 그런게 너무너무 믿음이 가는 매장이였어요,1
엄청 맛있는데 서비스가 살짝 아쉬워요 사람 많고 북적이는 건 그러려니,1
역삼 최애맛집 잠깐 이탈리아 갔다올 수 있음 빵이 진짜 쫀득쫀득해서 맛있습니다,1
여권도 없지만 마치 유럽에 식당을 온 것 같은 분위깁니다 그리고 식전빵과 마르게리따 정말 맛있어요 해물리조또를 먹었는데 맛과 향이 진한 편입니다,1
여기는 감베리크레마와 식전빵 먹으러 가는 곳,1
올해 초에 방문하고 재방문 나폴리식 피자 먹고 싶을 때는 여기 아님 합정 팔로피자 파스타나 홍합탕은 간이 센 것 같다 월말에 점심식사로 갔는데 직원분 싹싹하시고 친절하셨어요,1
직원서비스 년 가본 모든곳 중 최악 관리자급으로 보이는 머리짧은 남자는 역대급 쓰레기 응대를 보여줌 껄렁껄렁  남자는 피클 엎지르고 다시 갖다드릴게요 끝  먹는데 계속 빈그릇 치움 나가라고  식탁에 뭔 접시든 툭 소리나게 둠  테이블 간격 다닥다닥 콘서트장급 시끄러움  화장실 앞 테이블은 찌린내존사진참조 간헐적단식임에도 맛이 배달파스타가 더 맛있음 명이 방문해서 개 메뉴 시킴 양  스파게티 스토리가 더 많을듯 광고로 점칠된 맛집같이 보이는곳에 속아 최악의 디너를 원하는분께 추천하고싶은곳 역삼 최악  ,0
크림리조또 맛집 피자는 평타,1
식전빵 뜨끈하게 나와서 좋았음 처음 가서 다양한 메뉴 섭렵해 봤는데 젤 맛있었던 건 라자냐 피자는 화덕에 구워서 평타는 치는데 모르타델라 피자가 진짜 맛있었음 이 두개 빼고는 깊이 있는 맛 느끼기 어려움ㅋ 지하라 눅눅한 냄새 나고 오더 받는 분이 상냥하지 않아서 아쉬웠음 ㅠ 블루리본 맛집 명성에 비해서는 많이 아쉽,0
도우가 미쳤음,1
평일 점심인데도 웨이팅 꽤 있었어요 분위기 이국적이고 음식도 나쁘지 않아요,1
도우를 먹지 않는 내가 도우를 남김없이 먹다니,1
분위기가 정말 외국온듯한 곳 음식 맛도 장난아닙니다 국내 화덕피자 맛으로 손꼽히는 곳이라고 생각해요 다른지점도 방문해보고 싶은 맛이에요,1
짱 맛있는 나폴리 피자집 런치타임땐 가격도 저렴하고 파스타도 맛있음,1
피자 진짜 나폴리 그 자체입니다 ,1
음식이 맛있어요 하지만 오후  이전에 음식 주문을 해야 되요 라자냐를 먹고 싶었지만 재료가 소진되어 주문할수가 없어서 못먹은게 아쉽네요,1
너 무 맛 있 어 매일먹고싶다 뭔가 비싸고 새로운 메뉴일수록 감동적인 맛이 나는듯 언제한번 제일 싼 메뉴들로 시켜봤더니 생각보다 평범했음 ㅎㅎ 그러나 식전빵은 진리,1
맛은 있는데 식사해도 주차 기본 시간 천원임 지정주차장이라 계산할때 직원한테 물어보니 할인될걸요 잘 모르겠네요 라고 답변함  주차안내정도는 숙지하고 응대해줬으면 인터넷 찾아보니 식사금액에서 할인해준 손님도 있던데 직원  직원인지 못받음,0
한국 최고의 나폴리 피자,1
혼자 와서 대기하니 인 그룹 계속 먼저 보내주고 결국 나가라는 눈치 주네요,0
식전 김치전이 맛있습니다 ㅎㅎㅎㅎ,1
맛있어요,1
피자가 찐이다 도우가 끝내줘여,1
세 번 정도 방문했고 방문할 때마다 부팔라 에 모르타델라를 먹었어요 부라타 리코타 치즈 모르타델라 햄 피스타치오 레몬제스토 등이 올라갑니다 피자에서 상큼한 맛이 나는데 레몬제스토 때문인 듯해요 이 상큼한 맛이 밸런스를 잘 잡아줍니다 햄이랑 치즈도 잘어울리고 그냥 맛있어요 얘 먹으러 가요 항상 ㅎㅎ,1
화덕피자,1
맛 있 음,1
가성비 최고가성비 떠나서 그냥 맛있어요,1
양 많고 맛있어요,1
자극적이지않고 슴슴하게 맛있는 맛 부담없이 먹기 좋은 이탈리안 음식 귀하다,1
모두 친절하시고 맛있어요,1
피자 정말 맛있는데 가게 냄새가 너무 구림 치즈 냄새인 건지 지하 곰팡이 냄새인지는 모르겠지만 특유의 꼬릿한 냄새가 너무 심해서 먹는 내내 신경쓰임,0
나폴리피자 여기만한곳이 없는거같음 파스타보다는 피자가 맛있어요 점심에가면 피자도 싸서 혼자도 갈만하고 좋습니다 맛만 있다면 조금 불친절해도 괜찮으신분들은 가보세요,1
맛있는데 파스타는너무 짰어요ㅠㅜㅠㅠ으,0
분위기 나쁘지 않구 샹그리아 완전 취향이에요 음식맛두 좋았어요,1
맛있네요 식전빵도 좋구용 감베리 크레마는 양이 좀 더 많으면 좋을 것 같아요 ㅎㅎ,1
도우가 정말 맛있어요 메뉴가 다 맛있었어요,1
피자 진짜 맛있네요 담번에는 피자만 다른거 더 먹어보려구요 파스타는 쏘쏘,1
요즘 화덕피자집이 많이 없는데 오랜만에 화덕피자 먹어서 좋았음 근데 여기는 피자가 주류이기때문에 파스타는 별로 추천하고 싶지 않고 피자는 추천,0
맛있는데 가격만큼은 아닌듯,0
블루리본은 어떤 의미가 있는 건지 정말 정말 기본이 중요하다는 것을 느끼게 된 곳,0
피자도우 완전 쫀득파스타도 맛있었어요,1
맛은 있는데요 조금 짜요그리고 지하라서 눅눅하고 환기도 안되는데 다들 마스크벗고 시끌벅적 불안해서 얼른 먹고 나왔어요,0
블루리본은 블루리본이구나 비싸긴 해요 피자는 트러플 향이 확 났었고 라자냐는 녹진하게 맛있는데 양은 손바닥만해요 게 파스타는 토마토계란의 가벼운 맛이었는데 제취향은 아녔고 친구는 맛있다고 했습니당,1
개존맛,1
역삼역 양식 터줏대감,1
별로 맛이 없었당 이탈리아 가정식 느낌,0
이 가격에 이 퀄리티라면 다시는 안 올 듯 이 근처 맛집이라고 해서 왔는데 파스타가 너무 짜서 계속 물 마시면서 먹다가 결국 남겼고 봉골레가 싱싱하고 알이라도 굵으면 모를까 이 가격 절반인 곳에 가도 이정도 모시조개는 씀ㅎ 피자는 맛있는거 같던데 파스타는 글쎄요,0
맛있는데 땅값이 비싸서인지 양적으로 가격이 비싼느낌을 많이 받았어요 ㅠㅠ,1
이집 잘하네 후,1
카운터에 매니저님인지 사장님인지 모르겠지만 굉장히 친절하셔서  너무 좋았어요 빨리 먹고가야한다니까 계속 신경써주시고 그랬네요 음식도 맛있어요 근데 이 피자는 좀 짜더라구요ㅠ 치즈가 짠건지 파스타는 다 맛있었어요,1
아 너무조아 이탈리 화덕피쟈,1
콰트로 포르마지 먹었는데 진짜 너무 맛있어서 놀랐어요 이정도일줄은 몰랐는데 파스타 해산물도 신선하고 재방문 의사 입니다,1
맛과 분위기,1
맛있고 서비스도 너무 좋아요 주문실수가 있어도 서비스 때문에 오히려 기분이 좋아짐 ,1
음악소리가 너무 커서 귀 찢어지겠다 아직도 귀가 얼얼하다 음악소리 조정이 안된단다 스파게티 먹은거 체한 것 같다,0
단기간에 이렇게나 자주간덴 처음 감베리 크레마 독차지하고싶당,1
지아니스나폴리 처음 갔던게 역삼점이었어서 추억도 많고 해서 자주 갔었는데 최근들어 직원분들이 상당히 불친절하고 주문 누락도 몇 번 있었고 미숙한 부분들이 많더라구요 너무너무 아쉽지만 저는 이제 역삼점은 가지 않으려고 합니다,0
매번 한결같은 곳 도심 속 이탈리아,1
전반적으로 서비스 좋고 맛있음 최근 미스터피자에 질렸었는데 힐링한 기분,1
쉬림프 로제 짱맛,1
맛은 괜찮은데 여자 종업원분이 너무 불친절하네요 그리고 예약했는데 아무 자리나 줄거면 예약을 왜합니까,0
파스타 굿 차는 버리고 가는것이 좋음,1
맛 적당 그나저나 이 집을 통해 골곤졸라핏짜 홀릭에 빠졌습니다 ㄱㅅ,0
맛은있는데 평범함 여자 종업원이 엄청 불친절,0
맛은 있는데 엄청 맛있는건 아님 지하에 있어서 답답함,0
피자와 식전빵만 맛있는 피자집 파스타 종류는 대부분 별로,0
맛도 가격도 좋지만 기분 정말 안좋게 하는 매니저님 정말 좋아하는 식당이지만 그 분 때문에 안가게됨,0
     ,0
식전 빵과 빵 찍어먹는 엔초비오일만으로 별셋을 먹고 들어간다 화덕이 있는 집의 장점인 주문과 동시에 만들어져나오는 빵의 매력을 고스란히 즐길수 있다 피자가 주력이고 밀가루또한 공수해 사용하는것 같다 주문한 피자마다 향이 살아있다 펑기 피자 추천한다 다만 파스타 메뉴는 평이한편임,1
가볼만함,0
여기서 시금치와 하몽이 올려진 피자 먹었는데 아주 감칠맛나고 맛있었음 그런 유럽식 햄은 어디서 구했길래 그렇게 맛깔나는건지 궁금함 크림소스 파스타도 먹었는데 치즈 풍미가 착착 감겨서 맛있었습니다 비슷한 가격대 이탈리안 중에서 젤 나은듯,1
분위기도 좋고 맛도 좋공,1
제발 중국인 직원 좀 쓰지마세요 가로수길점도 다 중국인임,0
장점은 강남역에 있는 백반집인게 다인듯,0
평일 직장인들 점심시간 겹쳐서 갔는데 합석함 합석한 사람이 쩝쩝충이라 신경쓰였음 ㅠ  여까진 불만 없음 맛은 밥도둑  너무 짜서  쌍다리같은 돼지불백 기대했지만 걍  강남 가성비 혼밥 식당 정도,0
개맛있다 진심,1
이런 불백 땡길때 가면 굿  직장인 인 드시는분들도 많다 냠냠,1
친절하지도 않고 고기도 별로 없고 옆 중국인이 시끄럽게 통화해도 종업원이 조선족인지 아무런 말이 없음 천원 백반시켰는데 만원 나와서 물어보니 계산하세요라고 함 다시는 안갈듯,0
불백은 무난한데 고추튀김은 서비스로 나오는 계란찜에 비해 천원 주고 사먹기 너무 아까운 음식 상태였어요 기름에 너무 절어있어서 그릇에 기름이 엄청 흘러있고 기름 자체도 그리 깨끗하지 않았는지 기름 냄새도 나고 다신 안 시킬 거예요 불백은 무난하게 먹기 괜찮아요,0
불백은 역시 초량불백이 진리 강남이라 별개석이나 준다 초량육거리가서 잡솨봐 돼지찌게에다가 쥑인다 소주막들어가는 맛이쥬,0
맛있는데 아주머니들 불친절함 요리하시는 직원분 가게 앞에서 담배핌,0
